,Наименование,id,Скидка,Цена,Цена со скидкой,Бренд,id бренда,feedbacks,rating,Ссылка
459,Сникеры,15378473,65,16590,5806,APEPAZZA,85866,9,4,https://www.wildberries.ru/catalog/15378473/detail.aspx?targetUrl=BP
460,Ботинки,45732644,71,19738,5724,JUST COUTURE,2301,7,4,https://www.wildberries.ru/catalog/45732644/detail.aspx?targetUrl=BP
461,Кроссовки,11250546,65,15590,5456,Tosca Blu studio,29195,17,4,https://www.wildberries.ru/catalog/11250546/detail.aspx?targetUrl=BP
462,Шлепанцы,12119129,69,9790,3034,Master of Arts,65150,5,5,https://www.wildberries.ru/catalog/12119129/detail.aspx?targetUrl=BP
463,Босоножки,31081115,62,13390,5088,GUESS,398,6,3,https://www.wildberries.ru/catalog/31081115/detail.aspx?targetUrl=BP
464,Кроссовки,11863823,70,14490,4347,UNISA,18824,12,5,https://www.wildberries.ru/catalog/11863823/detail.aspx?targetUrl=BP
465,Сандалии,12119131,71,10990,3187,Master of Arts,65150,4,4,https://www.wildberries.ru/catalog/12119131/detail.aspx?targetUrl=BP
466,Кроссовки,15378490,67,15590,5144,APEPAZZA,85866,11,3,https://www.wildberries.ru/catalog/15378490/detail.aspx?targetUrl=BP
467,Кеды,12119145,71,16990,4927,Master of Arts,65150,7,5,https://www.wildberries.ru/catalog/12119145/detail.aspx?targetUrl=BP
468,Кроссовки,11828139,60,9390,3756,Braccialini,7740,12,3,https://www.wildberries.ru/catalog/11828139/detail.aspx?targetUrl=BP
469,Шлёпанцы MK,11743063,0,6300,6300,Michael Kors,3679,57,4,https://www.wildberries.ru/catalog/11743063/detail.aspx?targetUrl=BP
470,Полуботинки,58073170,58,11990,5035,bugatti,149,5,5,https://www.wildberries.ru/catalog/58073170/detail.aspx?targetUrl=BP
471,Кроссовки,11863842,67,14490,4781,UNISA,18824,23,4,https://www.wildberries.ru/catalog/11863842/detail.aspx?targetUrl=BP
472,Ботильоны,14482235,67,11590,3824,UNISA,18824,3,5,https://www.wildberries.ru/catalog/14482235/detail.aspx?targetUrl=BP
473,Босоножки,12807186,62,8190,3112,Braccialini,7740,7,3,https://www.wildberries.ru/catalog/12807186/detail.aspx?targetUrl=BP
474,Полусапожки,8953768,66,8000,2720,Braccialini,7740,13,4,https://www.wildberries.ru/catalog/8953768/detail.aspx?targetUrl=BP
475,Туфли,35416278,62,15390,5848,GUESS,398,9,4,https://www.wildberries.ru/catalog/35416278/detail.aspx?targetUrl=BP
476,Ботинки,16817652,67,17290,5705,Braccialini,7740,14,3,https://www.wildberries.ru/catalog/16817652/detail.aspx?targetUrl=BP
477,Кеды,16932892,67,17290,5705,Braccialini,7740,3,4,https://www.wildberries.ru/catalog/16932892/detail.aspx?targetUrl=BP
478,Кеды,27577473,63,14990,5546,Colmar,4407,10,4,https://www.wildberries.ru/catalog/27577473/detail.aspx?targetUrl=BP
479,Кроссовки,12061411,70,17590,5277,ANTONY MORATO,58367,6,4,https://www.wildberries.ru/catalog/12061411/detail.aspx?targetUrl=BP
480,Кроссовки,17250038,67,15890,5243,Colmar,4407,9,5,https://www.wildberries.ru/catalog/17250038/detail.aspx?targetUrl=BP
481,Ботинки,49431580,63,16988,6285,INUOVO,7899,6,3,https://www.wildberries.ru/catalog/49431580/detail.aspx?targetUrl=BP
482,Кеды,12655286,64,16190,5828,ANTONY MORATO,58367,2,3,https://www.wildberries.ru/catalog/12655286/detail.aspx?targetUrl=BP
483,Ботильоны,42473510,64,15488,5575,JUST COUTURE,2301,5,4,https://www.wildberries.ru/catalog/42473510/detail.aspx?targetUrl=BP
484,Кроссовки,64019974,63,13990,5176,TOMMY JEANS,20253,20,3,https://www.wildberries.ru/catalog/64019974/detail.aspx?targetUrl=BP
485,Шлепанцы,112401100,58,12090,5077,INUOVO,7899,2,5,https://www.wildberries.ru/catalog/112401100/detail.aspx?targetUrl=BP
486,Кеды,27156106,54,8990,4135,Calvin Klein,154,35,5,https://www.wildberries.ru/catalog/27156106/detail.aspx?targetUrl=BP
487,Ботфорты,9827500,68,11990,3836,Braccialini,7740,12,4,https://www.wildberries.ru/catalog/9827500/detail.aspx?targetUrl=BP
488,Кроссовки,17426633,67,10790,3560,RB,91681,6,5,https://www.wildberries.ru/catalog/17426633/detail.aspx?targetUrl=BP
489,Кроссовки,17790431,67,9190,3032,Blauer,67427,2,1,https://www.wildberries.ru/catalog/17790431/detail.aspx?targetUrl=BP
490,Ботфорты,8953784,66,8690,2954,Braccialini,7740,12,4,https://www.wildberries.ru/catalog/8953784/detail.aspx?targetUrl=BP
491,Сандалии,111259160,58,14090,5917,INUOVO,7899,6,5,https://www.wildberries.ru/catalog/111259160/detail.aspx?targetUrl=BP
492,Ботинки,16932965,67,17290,5705,Braccialini,7740,4,5,https://www.wildberries.ru/catalog/16932965/detail.aspx?targetUrl=BP
493,Ботинки,16932907,67,17290,5705,Braccialini,7740,7,4,https://www.wildberries.ru/catalog/16932907/detail.aspx?targetUrl=BP
494,Ботинки,16817615,67,17290,5705,Braccialini,7740,5,4,https://www.wildberries.ru/catalog/16817615/detail.aspx?targetUrl=BP
495,Ботинки,16556796,67,16790,5540,UNISA,18824,9,4,https://www.wildberries.ru/catalog/16556796/detail.aspx?targetUrl=BP
496,Босоножки,19928236,47,9990,5294,Calvin Klein,154,33,2,https://www.wildberries.ru/catalog/19928236/detail.aspx?targetUrl=BP
497,Кроссовки,58073231,63,13990,5176,bugatti,149,1,1,https://www.wildberries.ru/catalog/58073231/detail.aspx?targetUrl=BP
498,Мокасины,27152655,58,12290,5161,UNISA,18824,12,4,https://www.wildberries.ru/catalog/27152655/detail.aspx?targetUrl=BP
499,Шлепанцы,70727929,60,12990,5196,LIU JO,564,9,3,https://www.wildberries.ru/catalog/70727929/detail.aspx?targetUrl=BP
500,Полуботинки,16932899,67,14490,4781,Braccialini,7740,23,4,https://www.wildberries.ru/catalog/16932899/detail.aspx?targetUrl=BP
501,Сапоги,10298152,72,12290,3441,UNISA,18824,19,4,https://www.wildberries.ru/catalog/10298152/detail.aspx?targetUrl=BP
502,Кеды,11859438,60,8190,3276,Braccialini,7740,12,4,https://www.wildberries.ru/catalog/11859438/detail.aspx?targetUrl=BP
503,Угги женские с натуральным мехом,140106295,20,7500,6000,UGG,14599,348,4,https://www.wildberries.ru/catalog/140106295/detail.aspx?targetUrl=BP
504,Кроссовки,29001450,62,16990,6456,DKNY,1511,4,3,https://www.wildberries.ru/catalog/29001450/detail.aspx?targetUrl=BP
505,Ботинки,58102916,70,21800,6540,Jonak,42968,2,5,https://www.wildberries.ru/catalog/58102916/detail.aspx?targetUrl=BP
506,Кеды,11877299,67,19490,6431,Master of Arts,65150,1,3,https://www.wildberries.ru/catalog/11877299/detail.aspx?targetUrl=BP
507,Ботинки,17456184,60,15990,6396,Master of Arts,65150,3,5,https://www.wildberries.ru/catalog/17456184/detail.aspx?targetUrl=BP
508,Кеды,12655273,39,10390,6337,ANTONY MORATO,58367,5,4,https://www.wildberries.ru/catalog/12655273/detail.aspx?targetUrl=BP
509,Сапоги,16932904,67,19090,6299,Braccialini,7740,6,3,https://www.wildberries.ru/catalog/16932904/detail.aspx?targetUrl=BP
510,Кроссовки,16392597,67,18990,6266,CAFeNOIR,4367,9,4,https://www.wildberries.ru/catalog/16392597/detail.aspx?targetUrl=BP
511,Кроссовки,16998591,70,20790,6237,Love Moschino,15483,17,4,https://www.wildberries.ru/catalog/16998591/detail.aspx?targetUrl=BP
512,Ботфорты,14482228,65,17790,6226,UNISA,18824,9,4,https://www.wildberries.ru/catalog/14482228/detail.aspx?targetUrl=BP
513,Туфли,29022197,54,13490,6205,Braccialini,7740,1,1,https://www.wildberries.ru/catalog/29022197/detail.aspx?targetUrl=BP
514,Сандалии,29022273,54,13490,6205,Braccialini,7740,5,4,https://www.wildberries.ru/catalog/29022273/detail.aspx?targetUrl=BP
515,Сандалии,29022231,54,13490,6205,Braccialini,7740,14,4,https://www.wildberries.ru/catalog/29022231/detail.aspx?targetUrl=BP
516,Сандалии,29022229,54,13490,6205,Braccialini,7740,14,4,https://www.wildberries.ru/catalog/29022229/detail.aspx?targetUrl=BP
517,Кроссовки,29022164,54,13490,6205,Braccialini,7740,8,5,https://www.wildberries.ru/catalog/29022164/detail.aspx?targetUrl=BP
518,Сандалии,29022232,54,13490,6205,Braccialini,7740,2,3,https://www.wildberries.ru/catalog/29022232/detail.aspx?targetUrl=BP
519,Сандалии,29022274,54,13490,6205,Braccialini,7740,5,4,https://www.wildberries.ru/catalog/29022274/detail.aspx?targetUrl=BP
520,Кроссовки,29022165,54,13490,6205,Braccialini,7740,8,5,https://www.wildberries.ru/catalog/29022165/detail.aspx?targetUrl=BP
521,Сандалии,29022206,54,13490,6205,Braccialini,7740,2,2,https://www.wildberries.ru/catalog/29022206/detail.aspx?targetUrl=BP
522,Сандалии,29022275,54,13490,6205,Braccialini,7740,5,4,https://www.wildberries.ru/catalog/29022275/detail.aspx?targetUrl=BP
523,Туфли,29022179,54,13490,6205,Braccialini,7740,0,0,https://www.wildberries.ru/catalog/29022179/detail.aspx?targetUrl=BP
524,Туфли,29022249,54,13490,6205,Braccialini,7740,0,0,https://www.wildberries.ru/catalog/29022249/detail.aspx?targetUrl=BP
525,Сандалии,29022181,54,13490,6205,Braccialini,7740,2,5,https://www.wildberries.ru/catalog/29022181/detail.aspx?targetUrl=BP
526,Туфли,29022151,54,13490,6205,Braccialini,7740,2,3,https://www.wildberries.ru/catalog/29022151/detail.aspx?targetUrl=BP
527,Туфли,29022170,54,13490,6205,Braccialini,7740,7,4,https://www.wildberries.ru/catalog/29022170/detail.aspx?targetUrl=BP
528,Тапочки,141397423,0,5592,5592,TOMMY JEANS,20253,0,0,https://www.wildberries.ru/catalog/141397423/detail.aspx?targetUrl=BP
529,Полусапожки,16392610,67,18690,6167,CAFeNOIR,4367,1,5,https://www.wildberries.ru/catalog/16392610/detail.aspx?targetUrl=BP
530,Кроссовки,31216559,58,14590,6127,APEPAZZA,85866,1,3,https://www.wildberries.ru/catalog/31216559/detail.aspx?targetUrl=BP
531,Кроссовки,31216543,58,14590,6127,APEPAZZA,85866,5,3,https://www.wildberries.ru/catalog/31216543/detail.aspx?targetUrl=BP
532,Кроссовки,31216558,58,14590,6127,APEPAZZA,85866,1,3,https://www.wildberries.ru/catalog/31216558/detail.aspx?targetUrl=BP
533,Ботинки,35522517,60,15389,6155,POLLINI,12308,0,0,https://www.wildberries.ru/catalog/35522517/detail.aspx?targetUrl=BP
534,Кроссовки,24826585,62,15990,6076,DKNY,1511,1,1,https://www.wildberries.ru/catalog/24826585/detail.aspx?targetUrl=BP
535,Кроссовки,27152704,58,14390,6043,UNISA,18824,5,4,https://www.wildberries.ru/catalog/27152704/detail.aspx?targetUrl=BP
536,Туфли,27152787,58,14390,6043,UNISA,18824,13,5,https://www.wildberries.ru/catalog/27152787/detail.aspx?targetUrl=BP
537,Сандалии,27152813,58,14390,6043,UNISA,18824,8,5,https://www.wildberries.ru/catalog/27152813/detail.aspx?targetUrl=BP
538,Кроссовки,27152699,58,14390,6043,UNISA,18824,6,4,https://www.wildberries.ru/catalog/27152699/detail.aspx?targetUrl=BP
539,Кроссовки,27152707,58,14390,6043,UNISA,18824,0,0,https://www.wildberries.ru/catalog/27152707/detail.aspx?targetUrl=BP
540,Кроссовки,27152709,58,14390,6043,UNISA,18824,10,5,https://www.wildberries.ru/catalog/27152709/detail.aspx?targetUrl=BP
541,Сандалии,27152812,58,14390,6043,UNISA,18824,8,5,https://www.wildberries.ru/catalog/27152812/detail.aspx?targetUrl=BP
542,Полусапожки,16117456,49,12000,6120,LIU JO,564,4,3,https://www.wildberries.ru/catalog/16117456/detail.aspx?targetUrl=BP
543,Сандалии,30158947,57,13990,6015,DKNY,1511,5,3,https://www.wildberries.ru/catalog/30158947/detail.aspx?targetUrl=BP
544,Сандалии,30158949,57,13990,6015,DKNY,1511,9,3,https://www.wildberries.ru/catalog/30158949/detail.aspx?targetUrl=BP
545,Кеды,11476091,68,18790,6012,STEFFEN SCHRAUT,42560,11,4,https://www.wildberries.ru/catalog/11476091/detail.aspx?targetUrl=BP
546,Босоножки,11476093,68,18790,6012,STEFFEN SCHRAUT,42560,5,5,https://www.wildberries.ru/catalog/11476093/detail.aspx?targetUrl=BP
547,Босоножки,11476105,68,18790,6012,STEFFEN SCHRAUT,42560,1,4,https://www.wildberries.ru/catalog/11476105/detail.aspx?targetUrl=BP
548,Босоножки,27072803,54,12990,5975,TOSCA BLU,4121,9,4,https://www.wildberries.ru/catalog/27072803/detail.aspx?targetUrl=BP
549,Ботинки,49626003,53,12690,5964,GUESS,398,9,3,https://www.wildberries.ru/catalog/49626003/detail.aspx?targetUrl=BP
550,Сандалии,11812244,56,13490,5935,Tosca Blu studio,29195,24,4,https://www.wildberries.ru/catalog/11812244/detail.aspx?targetUrl=BP
551,Босоножки,11812077,56,13490,5935,Tosca Blu studio,29195,7,3,https://www.wildberries.ru/catalog/11812077/detail.aspx?targetUrl=BP
552,Босоножки,30301756,63,15990,5916,TWINSET MILANO,65139,3,4,https://www.wildberries.ru/catalog/30301756/detail.aspx?targetUrl=BP
553,Сапоги,116559653,39,9698,5915,Tommy Hilfiger,1876,3,4,https://www.wildberries.ru/catalog/116559653/detail.aspx?targetUrl=BP
554,Ботинки,14094494,67,17790,5870,UNISA,18824,36,4,https://www.wildberries.ru/catalog/14094494/detail.aspx?targetUrl=BP
555,Ботинки,16556554,67,17790,5870,UNISA,18824,6,4,https://www.wildberries.ru/catalog/16556554/detail.aspx?targetUrl=BP
556,Кроссовки,59444125,63,14300,5291,GUESS,398,7,3,https://www.wildberries.ru/catalog/59444125/detail.aspx?targetUrl=BP
557,Босоножки,27072753,54,12690,5837,TOSCA BLU,4121,8,3,https://www.wildberries.ru/catalog/27072753/detail.aspx?targetUrl=BP
558,Босоножки,27072754,54,12690,5837,TOSCA BLU,4121,8,3,https://www.wildberries.ru/catalog/27072754/detail.aspx?targetUrl=BP
559,Босоножки,27072759,54,12690,5837,TOSCA BLU,4121,15,5,https://www.wildberries.ru/catalog/27072759/detail.aspx?targetUrl=BP
560,Кроссовки,11250555,67,17590,5804,Tosca Blu studio,29195,1,5,https://www.wildberries.ru/catalog/11250555/detail.aspx?targetUrl=BP
561,Кроссовки,11812255,67,17590,5804,Tosca Blu studio,29195,5,4,https://www.wildberries.ru/catalog/11812255/detail.aspx?targetUrl=BP
562,Кеды,20977923,50,11480,5740,Lacoste,524,66,4,https://www.wildberries.ru/catalog/20977923/detail.aspx?targetUrl=BP
563,Кроссовки,38023858,48,10990,5714,Calvin Klein,154,6,5,https://www.wildberries.ru/catalog/38023858/detail.aspx?targetUrl=BP
564,Ботинки,16817594,67,17290,5705,Braccialini,7740,7,4,https://www.wildberries.ru/catalog/16817594/detail.aspx?targetUrl=BP
565,Ботинки,16932897,67,17290,5705,Braccialini,7740,7,4,https://www.wildberries.ru/catalog/16932897/detail.aspx?targetUrl=BP
566,Кроссовки,16392598,67,17290,5705,CAFeNOIR,4367,2,3,https://www.wildberries.ru/catalog/16392598/detail.aspx?targetUrl=BP
567,Кроссовки,14758511,67,17290,5705,TWINSET U&B,65343,7,4,https://www.wildberries.ru/catalog/14758511/detail.aspx?targetUrl=BP
568,Туфли,17342244,67,17290,5705,Tosca Blu studio,29195,6,3,https://www.wildberries.ru/catalog/17342244/detail.aspx?targetUrl=BP
569,Кроссовки,16703854,67,17290,5705,Tosca Blu studio,29195,8,4,https://www.wildberries.ru/catalog/16703854/detail.aspx?targetUrl=BP
570,Полусапожки,16817632,67,17290,5705,Braccialini,7740,14,5,https://www.wildberries.ru/catalog/16817632/detail.aspx?targetUrl=BP
571,Кроссовки,16703855,67,17290,5705,Tosca Blu studio,29195,8,4,https://www.wildberries.ru/catalog/16703855/detail.aspx?targetUrl=BP
572,Ботинки,16932915,67,17290,5705,Braccialini,7740,14,3,https://www.wildberries.ru/catalog/16932915/detail.aspx?targetUrl=BP
573,Кеды,36017904,63,15590,5768,CR7 Cristiano Ronaldo,6214,5,4,https://www.wildberries.ru/catalog/36017904/detail.aspx?targetUrl=BP
574,Сандалии,31216607,58,13490,5665,Blauer,67427,4,3,https://www.wildberries.ru/catalog/31216607/detail.aspx?targetUrl=BP
575,Шлепанцы,29022204,54,12290,5653,Braccialini,7740,3,1,https://www.wildberries.ru/catalog/29022204/detail.aspx?targetUrl=BP
576,Шлепанцы,29022202,54,12290,5653,Braccialini,7740,3,1,https://www.wildberries.ru/catalog/29022202/detail.aspx?targetUrl=BP
577,Сандалии,29022219,54,12290,5653,Braccialini,7740,0,0,https://www.wildberries.ru/catalog/29022219/detail.aspx?targetUrl=BP
578,Босоножки,27152764,54,12290,5653,UNISA,18824,13,4,https://www.wildberries.ru/catalog/27152764/detail.aspx?targetUrl=BP
579,Кроссовки,116878171,39,9253,5644,Calvin Klein,154,13,4,https://www.wildberries.ru/catalog/116878171/detail.aspx?targetUrl=BP
580,Кроссовки REY LACE 120 1 CFA,11129891,61,14380,5608,Lacoste,524,8,4,https://www.wildberries.ru/catalog/11129891/detail.aspx?targetUrl=BP
581,Босоножки,27152781,58,13290,5581,UNISA,18824,10,5,https://www.wildberries.ru/catalog/27152781/detail.aspx?targetUrl=BP
582,Сандалии,27152578,58,13290,5581,UNISA,18824,0,0,https://www.wildberries.ru/catalog/27152578/detail.aspx?targetUrl=BP
583,Босоножки,27152647,58,13290,5581,UNISA,18824,17,4,https://www.wildberries.ru/catalog/27152647/detail.aspx?targetUrl=BP
584,Сандалии,27152687,58,13290,5581,UNISA,18824,10,5,https://www.wildberries.ru/catalog/27152687/detail.aspx?targetUrl=BP
585,Сандалии,27152688,58,13290,5581,UNISA,18824,10,5,https://www.wildberries.ru/catalog/27152688/detail.aspx?targetUrl=BP
586,Мокасины,27152758,58,13290,5581,UNISA,18824,9,4,https://www.wildberries.ru/catalog/27152758/detail.aspx?targetUrl=BP
587,Сандалии,27152693,58,13290,5581,UNISA,18824,8,4,https://www.wildberries.ru/catalog/27152693/detail.aspx?targetUrl=BP
588,Сникеры,16611158,67,16890,5573,Blauer,67427,21,4,https://www.wildberries.ru/catalog/16611158/detail.aspx?targetUrl=BP
589,Ботинки,44497181,65,16113,5639,JUST COUTURE,2301,1,1,https://www.wildberries.ru/catalog/44497181/detail.aspx?targetUrl=BP
590,Кроссовки,30301798,63,14990,5546,TWINSET MILANO,65139,12,4,https://www.wildberries.ru/catalog/30301798/detail.aspx?targetUrl=BP
591,Ugg Jimmy Choo Crystal I Do Black,61439550,65,15999,5599,UGG Australia,3287,2,5,https://www.wildberries.ru/catalog/61439550/detail.aspx?targetUrl=BP
592,Кроссовки,61474784,30,7980,5586,Lacoste,524,1,3,https://www.wildberries.ru/catalog/61474784/detail.aspx?targetUrl=BP
593,Слипоны,16611180,67,16690,5507,APEPAZZA,85866,7,4,https://www.wildberries.ru/catalog/16611180/detail.aspx?targetUrl=BP
594,Ботинки,43827595,68,17363,5556,JUST COUTURE,2301,3,4,https://www.wildberries.ru/catalog/43827595/detail.aspx?targetUrl=BP
595,Ботинки,15378497,67,16590,5474,APEPAZZA,85866,0,0,https://www.wildberries.ru/catalog/15378497/detail.aspx?targetUrl=BP
596,Кроссовки,15378482,62,14390,5468,APEPAZZA,85866,34,4,https://www.wildberries.ru/catalog/15378482/detail.aspx?targetUrl=BP
597,Кроссовки,9154945,61,13990,5456,Strellson,4289,1,1,https://www.wildberries.ru/catalog/9154945/detail.aspx?targetUrl=BP
598,Кроссовки,11812252,65,15590,5456,Tosca Blu studio,29195,45,5,https://www.wildberries.ru/catalog/11812252/detail.aspx?targetUrl=BP
599,Сандалии,27152775,58,12990,5455,UNISA,18824,13,5,https://www.wildberries.ru/catalog/27152775/detail.aspx?targetUrl=BP
600,Босоножки,11863866,56,12290,5407,UNISA,18824,17,5,https://www.wildberries.ru/catalog/11863866/detail.aspx?targetUrl=BP
601,Туфли,3767510,63,12490,4621,Sisley,3938,3,4,https://www.wildberries.ru/catalog/3767510/detail.aspx?targetUrl=BP
602,Кроссовки,27577491,63,14590,5398,Colmar,4407,5,4,https://www.wildberries.ru/catalog/27577491/detail.aspx?targetUrl=BP
603,Сандалии,11877320,67,16290,5375,Master of Arts,65150,7,4,https://www.wildberries.ru/catalog/11877320/detail.aspx?targetUrl=BP
604,Кроссовки,16703826,67,16290,5375,Tosca Blu studio,29195,6,4,https://www.wildberries.ru/catalog/16703826/detail.aspx?targetUrl=BP
605,Ботинки,35416288,58,12690,5329,GUESS,398,12,3,https://www.wildberries.ru/catalog/35416288/detail.aspx?targetUrl=BP
606,Босоножки,30423020,62,13990,5316,GUESS,398,8,3,https://www.wildberries.ru/catalog/30423020/detail.aspx?targetUrl=BP
607,Кроссовки SHOWCOURT 2.0 120 1 CFA,11625988,61,13480,5257,Lacoste,524,33,4,https://www.wildberries.ru/catalog/11625988/detail.aspx?targetUrl=BP
608,Полуботинки,5264880,71,18120,5254,Marc O`Polo,600,6,3,https://www.wildberries.ru/catalog/5264880/detail.aspx?targetUrl=BP
609,Ботинки,45732642,67,16113,5317,JUST COUTURE,2301,9,3,https://www.wildberries.ru/catalog/45732642/detail.aspx?targetUrl=BP
610,Кроссовки,16703829,65,14990,5246,Tosca Blu studio,29195,17,4,https://www.wildberries.ru/catalog/16703829/detail.aspx?targetUrl=BP
611,Кеды,31216537,58,12490,5245,APEPAZZA,85866,2,5,https://www.wildberries.ru/catalog/31216537/detail.aspx?targetUrl=BP
612,Кроссовки,16817605,67,15890,5243,Braccialini,7740,2,3,https://www.wildberries.ru/catalog/16817605/detail.aspx?targetUrl=BP
613,Ботинки,16817629,67,15890,5243,Braccialini,7740,1,3,https://www.wildberries.ru/catalog/16817629/detail.aspx?targetUrl=BP
614,Кроссовки,12061403,62,13790,5240,ANTONY MORATO,58367,2,3,https://www.wildberries.ru/catalog/12061403/detail.aspx?targetUrl=BP
615,Шлепанцы,78336970,66,15590,5300,JUST COUTURE,2301,1,5,https://www.wildberries.ru/catalog/78336970/detail.aspx?targetUrl=BP
616,Кроссовки,12475612,74,20339,5288,Principe Di Bologna,70643,3,2,https://www.wildberries.ru/catalog/12475612/detail.aspx?targetUrl=BP
617,Кеды,12119133,71,17990,5217,Master of Arts,65150,0,0,https://www.wildberries.ru/catalog/12119133/detail.aspx?targetUrl=BP
618,Кеды,32777809,55,11590,5215,Replay,3513,4,3,https://www.wildberries.ru/catalog/32777809/detail.aspx?targetUrl=BP
619,Кеды,32777624,55,11590,5215,Replay,3513,3,4,https://www.wildberries.ru/catalog/32777624/detail.aspx?targetUrl=BP
620,Сандалии,32777656,55,11590,5215,Replay,3513,5,3,https://www.wildberries.ru/catalog/32777656/detail.aspx?targetUrl=BP
621,Угги,62156944,67,15999,5279,UGG Australia,3287,1,1,https://www.wildberries.ru/catalog/62156944/detail.aspx?targetUrl=BP
622,Ботинки,16556809,67,15700,5181,UNISA,18824,10,4,https://www.wildberries.ru/catalog/16556809/detail.aspx?targetUrl=BP
623,Сандалии,11812220,64,14390,5180,Tosca Blu studio,29195,18,4,https://www.wildberries.ru/catalog/11812220/detail.aspx?targetUrl=BP
624,Кроссовки,27577494,63,13990,5176,Colmar,4407,5,3,https://www.wildberries.ru/catalog/27577494/detail.aspx?targetUrl=BP
625,Балетки,64019998,63,13990,5176,Tommy Hilfiger,1876,6,3,https://www.wildberries.ru/catalog/64019998/detail.aspx?targetUrl=BP
626,Сандалии,27152622,58,12290,5161,UNISA,18824,4,4,https://www.wildberries.ru/catalog/27152622/detail.aspx?targetUrl=BP
627,Туфли,27152735,58,12290,5161,UNISA,18824,22,5,https://www.wildberries.ru/catalog/27152735/detail.aspx?targetUrl=BP
628,Босоножки,27152733,58,12290,5161,UNISA,18824,9,4,https://www.wildberries.ru/catalog/27152733/detail.aspx?targetUrl=BP
629,Туфли,27152810,58,12290,5161,UNISA,18824,7,5,https://www.wildberries.ru/catalog/27152810/detail.aspx?targetUrl=BP
630,Туфли,27152753,58,12290,5161,UNISA,18824,39,4,https://www.wildberries.ru/catalog/27152753/detail.aspx?targetUrl=BP
631,Босоножки,27152669,58,12290,5161,UNISA,18824,7,4,https://www.wildberries.ru/catalog/27152669/detail.aspx?targetUrl=BP
632,Босоножки,27152645,58,12290,5161,UNISA,18824,6,5,https://www.wildberries.ru/catalog/27152645/detail.aspx?targetUrl=BP
633,Сандалии,27152588,58,12290,5161,UNISA,18824,3,3,https://www.wildberries.ru/catalog/27152588/detail.aspx?targetUrl=BP
634,Ботинки,27152738,58,12290,5161,UNISA,18824,3,5,https://www.wildberries.ru/catalog/27152738/detail.aspx?targetUrl=BP
635,Мокасины,27152654,58,12290,5161,UNISA,18824,12,4,https://www.wildberries.ru/catalog/27152654/detail.aspx?targetUrl=BP
636,Туфли,27152727,58,12290,5161,UNISA,18824,7,5,https://www.wildberries.ru/catalog/27152727/detail.aspx?targetUrl=BP
637,Туфли,27152819,58,12290,5161,UNISA,18824,12,4,https://www.wildberries.ru/catalog/27152819/detail.aspx?targetUrl=BP
638,Сандалии,27152724,58,12290,5161,UNISA,18824,2,5,https://www.wildberries.ru/catalog/27152724/detail.aspx?targetUrl=BP
639,Мокасины,27152657,58,12290,5161,UNISA,18824,12,4,https://www.wildberries.ru/catalog/27152657/detail.aspx?targetUrl=BP
640,Сандалии,27152715,58,12290,5161,UNISA,18824,0,0,https://www.wildberries.ru/catalog/27152715/detail.aspx?targetUrl=BP
641,Ботинки,42473496,66,15363,5223,JUST COUTURE,2301,8,4,https://www.wildberries.ru/catalog/42473496/detail.aspx?targetUrl=BP
642,Кроссовки,15378492,67,15590,5144,APEPAZZA,85866,17,4,https://www.wildberries.ru/catalog/15378492/detail.aspx?targetUrl=BP
643,Кроссовки,15378491,67,15590,5144,APEPAZZA,85866,11,3,https://www.wildberries.ru/catalog/15378491/detail.aspx?targetUrl=BP
644,Полуботинки,6934590,71,17710,5135,TOSCA BLU,4121,4,4,https://www.wildberries.ru/catalog/6934590/detail.aspx?targetUrl=BP
645,Кеды,23000277,66,12990,4416,Tommy Hilfiger,1876,2,5,https://www.wildberries.ru/catalog/23000277/detail.aspx?targetUrl=BP
646,Босоножки,31081114,62,13390,5088,GUESS,398,2,4,https://www.wildberries.ru/catalog/31081114/detail.aspx?targetUrl=BP
647,Босоножки,11812269,67,15390,5078,Tosca Blu studio,29195,7,3,https://www.wildberries.ru/catalog/11812269/detail.aspx?targetUrl=BP
648,Босоножки,11812271,67,15390,5078,Tosca Blu studio,29195,7,3,https://www.wildberries.ru/catalog/11812271/detail.aspx?targetUrl=BP
649,Кроссовки,38572062,54,10990,5055,Calvin Klein,154,17,3,https://www.wildberries.ru/catalog/38572062/detail.aspx?targetUrl=BP
650,Кроссовки,13556886,70,16790,5037,APEPAZZA,85866,13,4,https://www.wildberries.ru/catalog/13556886/detail.aspx?targetUrl=BP
651,Ботинки,35416303,58,11990,5035,GUESS,398,5,1,https://www.wildberries.ru/catalog/35416303/detail.aspx?targetUrl=BP
652,Сандалии,70435544,10,5500,4950,UGG,14599,0,0,https://www.wildberries.ru/catalog/70435544/detail.aspx?targetUrl=BP
653,Босоножки,5264889,72,17680,4950,Marc O`Polo,600,1,5,https://www.wildberries.ru/catalog/5264889/detail.aspx?targetUrl=BP
654,Кроссовки,59444116,63,13300,4921,GUESS,398,2,3,https://www.wildberries.ru/catalog/59444116/detail.aspx?targetUrl=BP
655,Кроссовки,59444108,63,13300,4921,GUESS,398,16,2,https://www.wildberries.ru/catalog/59444108/detail.aspx?targetUrl=BP
656,Ботинки,49630830,58,11690,4909,GUESS,398,6,4,https://www.wildberries.ru/catalog/49630830/detail.aspx?targetUrl=BP
